Telledata: Rådata;;;;;Felt 1 og 3;Fra Festplassen;;;
Utskriftsdato: 27. februar 2017;;;;;Felt 1 og 3;Fra Festplassen;;;
Tellepunkt: 1200703 - CHRISTIESGT;;;;;;;;
EV 16 Hp: 15 Km: 1509;;;;;;;;
date;time;roadLaneMeasured;numOfVehicles;numOfVehiclesClass1;numOfVehiclesClass2;numOfVehiclesClass3;numOfVehiclesClass4;numOfVehiclesClass5;;
23.05.2016;11:00;3;234;128;9;38;47;11
23.05.2016;12:00;1;452;389;29;22;8;4
23.05.2016;12:00;3;235;141;15;30;41;8
23.05.2016;13:00;1;481;433;23;15;6;3
23.05.2016;13:00;3;269;157;6;46;44;15
23.05.2016;14:00;1;530;465;30;25;9;1
23.05.2016;14:00;3;241;132;11;39;47;11
23.05.2016;15:00;1;492;423;30;22;12;3
23.05.2016;15:00;3;291;149;9;56;63;12
23.05.2016;16:00;1;522;446;20;28;22;6
23.05.2016;16:00;3;266;115;8;60;69;14
23.05.2016;17:00;1;485;428;11;17;25;4
23.05.2016;17:00;3;277;139;6;54;57;21
23.05.2016;18:00;1;396;356;12;14;11;3
23.05.2016;18:00;3;211;121;3;34;37;16
23.05.2016;19:00;1;368;334;13;11;7;2
23.05.2016;19:00;3;184;104;5;24;43;8
23.05.2016;20:00;1;309;285;8;6;8;2
23.05.2016;20:00;3;160;93;1;22;35;8
23.05.2016;21:00;1;298;276;5;6;9;2
23.05.2016;21:00;3;153;97;3;18;29;6
23.05.2016;22:00;1;266;245;7;6;6;2
23.05.2016;22:00;3;141;90;2;15;29;5
23.05.2016;23:00;1;424;394;7;9;7;7
23.05.2016;23:00;3;205;160;3;11;25;6
23.05.2016;24:00;1;301;284;5;4;7;1
23.05.2016;24:00;3;142;103;0;13;21;5
24.05.2016;01:00;1;157;148;1;0;6;2
24.05.2016;01:00;3;79;51;1;6;14;7
24.05.2016;02:00;1;55;46;4;2;1;2
24.05.2016;02:00;3;21;17;1;0;1;2
24.05.2016;03:00;1;30;26;2;1;0;1
24.05.2016;03:00;3;25;23;0;0;1;1
24.05.2016;04:00;1;21;19;1;0;1;0
24.05.2016;04:00;3;15;11;0;0;2;2
24.05.2016;05:00;1;42;27;5;4;2;4
24.05.2016;05:00;3;23;16;0;5;2;0
24.05.2016;06:00;1;64;43;5;11;4;1
24.05.2016;06:00;3;37;19;1;7;10;0
24.05.2016;07:00;1;196;142;13;18;19;4
24.05.2016;07:00;3;137;59;1;24;48;5
24.05.2016;08:00;1;400;335;22;27;11;5
24.05.2016;08:00;3;202;59;2;55;71;13
24.05.2016;09:00;1;518;440;26;31;15;5
24.05.2016;09:00;3;267;105;7;56;77;20
24.05.2016;10:00;1;434;373;26;27;6;2
24.05.2016;10:00;3;246;141;8;39;41;16
24.05.2016;11:00;1;445;388;24;21;8;3
24.05.2016;11:00;3;206;118;8;25;46;9
24.05.2016;12:00;1;442;391;22;18;8;3
24.05.2016;12:00;3;218;137;7;23;44;7
24.05.2016;13:00;1;483;426;26;18;10;2
24.05.2016;13:00;3;237;145;7;26;47;12
24.05.2016;14:00;1;354;316;16;14;5;2
24.05.2016;14:00;3;294;189;14;38;44;9
24.05.2016;15:00;1;470;420;23;17;7;2
24.05.2016;15:00;3;270;138;8;52;57;11
24.05.2016;16:00;1;515;451;18;24;17;5
24.05.2016;16:00;3;264;109;8;54;75;17
24.05.2016;17:00;1;491;432;18;20;15;5
24.05.2016;17:00;3;252;115;6;51;67;13
24.05.2016;18:00;1;426;390;11;9;12;3
24.05.2016;18:00;3;220;119;3;42;39;16
24.05.2016;19:00;1;381;347;15;9;8;2
24.05.2016;19:00;3;213;132;3;28;39;11
24.05.2016;20:00;1;375;357;6;4;7;1
24.05.2016;20:00;3;187;119;3;18;38;9
24.05.2016;21:00;1;301;275;9;4;11;2
24.05.2016;21:00;3;164;101;2;21;33;6
24.05.2016;22:00;1;285;264;5;7;7;2
24.05.2016;22:00;3;159;106;4;14;30;5
24.05.2016;23:00;1;387;358;6;12;5;6
24.05.2016;23:00;3;195;148;3;15;22;5
24.05.2016;24:00;1;357;337;5;5;5;5
24.05.2016;24:00;3;158;119;1;10;24;4
25.05.2016;01:00;1;163;145;4;3;5;5
25.05.2016;01:00;3;103;72;1;6;15;9
25.05.2016;02:00;1;68;61;5;1;0;1
25.05.2016;02:00;3;44;40;1;0;2;1
25.05.2016;03:00;1;44;38;1;3;0;2
25.05.2016;03:00;3;39;37;1;0;1;0
25.05.2016;04:00;1;34;26;2;2;1;3
25.05.2016;04:00;3;32;24;2;0;3;2
25.05.2016;05:00;1;45;35;6;2;1;1
25.05.2016;05:00;3;29;21;1;2;5;0
25.05.2016;06:00;1;64;49;7;6;0;2
25.05.2016;06:00;3;42;24;1;7;10;0
25.05.2016;07:00;1;213;156;19;15;18;5
25.05.2016;07:00;3;122;51;3;20;43;5
25.05.2016;08:00;1;416;346;24;27;14;5
25.05.2016;08:00;3;191;47;7;47;75;13
25.05.2016;09:00;1;489;424;30;22;10;3
25.05.2016;09:00;3;248;95;5;68;66;14
25.05.2016;10:00;1;409;344;32;22;10;1
25.05.2016;10:00;3;237;131;8;44;40;11
25.05.2016;11:00;1;467;402;29;23;8;3
25.05.2016;11:00;3;242;142;17;32;44;6
25.05.2016;12:00;1;452;397;30;17;7;0
25.05.2016;12:00;3;215;126;13;28;42;6
25.05.2016;13:00;1;428;371;22;22;8;3
25.05.2016;13:00;3;246;143;17;31;46;8
25.05.2016;14:00;1;466;416;24;16;8;2
25.05.2016;14:00;3;212;124;6;26;45;11
25.05.2016;15:00;1;474;412;23;21;15;3
25.05.2016;15:00;3;238;107;5;50;57;18
25.05.2016;16:00;1;517;452;13;27;19;5
25.05.2016;16:00;3;288;128;9;50;82;18
25.05.2016;17:00;1;504;444;19;18;16;6
25.05.2016;17:00;3;236;103;6;55;52;15
25.05.2016;18:00;1;441;395;15;16;13;2
25.05.2016;18:00;3;232;139;4;38;39;11
25.05.2016;19:00;1;397;364;12;8;10;3
25.05.2016;19:00;3;207;137;1;21;37;9
25.05.2016;20:00;1;371;348;5;6;9;2
25.05.2016;20:00;3;192;121;5;16;42;8
25.05.2016;21:00;1;337;318;7;2;8;2
25.05.2016;21:00;3;181;122;1;23;31;4
25.05.2016;22:00;1;301;278;4;9;8;2
25.05.2016;22:00;3;158;106;4;10;31;6
25.05.2016;23:00;1;469;442;6;8;8;4
25.05.2016;23:00;3;230;183;3;14;23;7
25.05.2016;24:00;1;352;328;8;9;2;5
25.05.2016;24:00;3;186;141;1;12;27;5
26.05.2016;01:00;1;205;192;4;6;2;1
26.05.2016;01:00;3;129;92;3;5;21;8
26.05.2016;02:00;1;84;76;4;3;1;0
26.05.2016;02:00;3;61;52;1;0;6;2
26.05.2016;03:00;1;58;51;2;2;2;1
26.05.2016;03:00;3;54;51;1;0;2;0
26.05.2016;04:00;1;29;27;1;0;0;1
26.05.2016;04:00;3;40;34;2;1;3;0
26.05.2016;05:00;1;53;41;3;4;1;4
26.05.2016;05:00;3;25;17;2;1;5;0
26.05.2016;06:00;1;52;32;8;9;2;1
26.05.2016;06:00;3;39;23;1;3;11;1
26.05.2016;07:00;1;213;163;12;18;17;3
26.05.2016;07:00;3;126;43;3;24;45;10
26.05.2016;08:00;1;401;330;22;26;18;5
26.05.2016;08:00;3;198;56;5;61;57;18
26.05.2016;09:00;1;479;406;22;31;14;5
26.05.2016;09:00;3;268;101;3;70;68;25
26.05.2016;10:00;1;453;379;30;27;13;2
26.05.2016;10:00;3;239;131;15;45;36;10
26.05.2016;11:00;1;420;359;33;18;6;2
26.05.2016;11:00;3;253;148;16;25;51;11
26.05.2016;12:00;1;451;394;28;16;9;2
26.05.2016;12:00;3;229;136;10;24;48;8
26.05.2016;13:00;1;465;404;29;17;12;3
26.05.2016;13:00;3;224;127;11;31;42;12
26.05.2016;14:00;1;438;373;30;23;9;3
26.05.2016;14:00;3;250;144;14;39;42;9
26.05.2016;15:00;1;481;421;32;19;7;2
26.05.2016;15:00;3;275;131;11;51;58;19
26.05.2016;16:00;1;491;420;21;17;29;3
26.05.2016;16:00;3;288;132;6;70;61;16
26.05.2016;17:00;1;467;406;15;22;19;4
26.05.2016;17:00;3;246;111;6;47;65;14
26.05.2016;18:00;1;444;403;12;9;16;4
26.05.2016;18:00;3;236;125;2;39;52;17
26.05.2016;19:00;1;432;404;11;6;8;2
26.05.2016;19:00;3;207;133;4;22;37;11
26.05.2016;20:00;1;391;365;8;7;8;2
26.05.2016;20:00;3;186;114;2;25;36;9
26.05.2016;21:00;1;344;326;4;5;8;1
26.05.2016;21:00;3;174;108;5;26;29;6
26.05.2016;22:00;1;299;280;2;7;8;2
26.05.2016;22:00;3;158;111;0;13;27;7
26.05.2016;23:00;1;212;194;3;6;7;1
26.05.2016;23:00;3;119;77;0;19;19;4
26.05.2016;24:00;1;161;153;1;3;4;0
26.05.2016;24:00;3;116;78;1;14;17;6
27.05.2016;01:00;1;101;92;0;6;2;1
27.05.2016;01:00;3;100;75;0;8;10;7
27.05.2016;02:00;1;46;45;0;1;0;0
27.05.2016;02:00;3;69;68;0;0;1;0
27.05.2016;03:00;1;47;46;1;0;0;0
27.05.2016;03:00;3;69;69;0;0;0;0
27.05.2016;04:00;1;34;34;0;0;0;0
27.05.2016;04:00;3;43;39;0;2;2;0
27.05.2016;05:00;1;21;21;0;0;0;0
27.05.2016;05:00;3;24;18;0;2;4;0
27.05.2016;06:00;1;41;25;7;7;2;0
27.05.2016;06:00;3;35;16;3;5;10;1
27.05.2016;07:00;1;207;156;17;14;16;4
27.05.2016;07:00;3;128;48;2;24;46;8
27.05.2016;08:00;1;410;330;24;31;20;5
27.05.2016;08:00;3;197;50;6;50;72;18
27.05.2016;09:00;1;485;407;33;26;17;2
27.05.2016;09:00;3;236;79;7;54;68;26
27.05.2016;10:00;1;433;366;36;15;14;2
27.05.2016;10:00;3;229;121;11;40;44;11
27.05.2016;11:00;1;442;372;39;21;8;2
27.05.2016;11:00;3;221;131;3;32;46;9
27.05.2016;12:00;1;472;401;33;29;5;2
27.05.2016;12:00;3;253;150;12;37;39;11
27.05.2016;13:00;1;477;423;34;15;3;2
27.05.2016;13:00;3;242;146;8;28;47;12
27.05.2016;14:00;1;452;396;26;20;9;1
27.05.2016;14:00;3;251;165;8;35;35;7
27.05.2016;15:00;1;506;448;28;14;11;3
27.05.2016;15:00;3;269;134;15;47;61;12
27.05.2016;16:00;1;533;459;23;18;27;5
27.05.2016;16:00;3;281;126;5;59;68;19
27.05.2016;17:00;1;517;460;14;17;22;4
27.05.2016;17:00;3;276;130;5;55;63;21
27.05.2016;18:00;1;459;419;16;7;11;5
27.05.2016;18:00;3;259;151;8;41;42;15
27.05.2016;19:00;1;483;451;9;14;7;2
27.05.2016;19:00;3;255;169;3;30;42;11
27.05.2016;20:00;1;432;406;5;9;9;2
27.05.2016;20:00;3;206;133;5;23;36;9
27.05.2016;21:00;1;337;315;3;6;10;2
27.05.2016;21:00;3;186;129;3;19;29;6
27.05.2016;22:00;1;325;307;3;9;5;1
27.05.2016;22:00;3;178;119;1;22;29;6
27.05.2016;23:00;1;281;269;2;7;2;0
27.05.2016;23:00;3;162;109;2;16;29;5
27.05.2016;24:00;1;263;247;6;5;4;1
27.05.2016;24:00;3;178;132;2;22;17;4
28.05.2016;01:00;1;254;244;1;3;3;3
28.05.2016;01:00;3;208;169;4;14;16;5
28.05.2016;02:00;1;204;196;3;3;2;0
28.05.2016;02:00;3;203;183;2;4;13;1
28.05.2016;03:00;1;216;207;3;3;2;1
28.05.2016;03:00;3;182;155;3;9;13;2
28.05.2016;04:00;1;69;68;0;0;0;1
28.05.2016;04:00;3;114;110;0;2;2;0
28.05.2016;05:00;1;47;47;0;0;0;0
28.05.2016;05:00;3;85;81;0;3;1;0
28.05.2016;06:00;1;37;32;2;2;1;0
28.05.2016;06:00;3;35;30;0;2;3;0
28.05.2016;07:00;1;50;37;4;3;5;1
28.05.2016;07:00;3;49;19;1;7;18;4
28.05.2016;08:00;1;85;68;3;6;6;2
28.05.2016;08:00;3;76;31;2;7;31;4
28.05.2016;09:00;1;116;93;6;8;7;2
28.05.2016;09:00;3;90;32;0;26;28;4
28.05.2016;10:00;1;216;196;10;3;5;2
28.05.2016;10:00;3;149;85;0;23;33;7
28.05.2016;11:00;1;326;292;6;8;17;2
28.05.2016;11:00;3;156;83;3;23;40;6
28.05.2016;12:00;1;377;358;3;6;8;2
28.05.2016;12:00;3;173;99;2;27;37;8
28.05.2016;13:00;1;386;354;9;11;9;2
28.05.2016;13:00;3;183;116;3;20;36;8
28.05.2016;14:00;1;462;433;7;10;10;2
28.05.2016;14:00;3;202;118;2;27;47;8
28.05.2016;15:00;1;523;491;10;9;8;3
28.05.2016;15:00;3;242;172;5;22;37;6
28.05.2016;16:00;1;422;393;13;8;8;0
28.05.2016;16:00;3;221;138;5;22;47;9
28.05.2016;17:00;1;410;392;5;4;7;2
28.05.2016;17:00;3;226;145;7;26;40;8
28.05.2016;18:00;1;421;397;6;7;9;1
28.05.2016;18:00;3;212;140;5;21;35;11
28.05.2016;19:00;1;377;349;11;8;7;2
28.05.2016;19:00;3;204;144;1;17;34;7
28.05.2016;20:00;1;299;284;1;7;6;1
28.05.2016;20:00;3;181;131;4;11;28;7
28.05.2016;21:00;1;280;261;7;2;9;1
28.05.2016;21:00;3;158;111;1;15;23;6
28.05.2016;22:00;1;225;212;3;1;8;1
28.05.2016;22:00;3;120;88;0;8;20;4
28.05.2016;23:00;1;216;204;3;3;4;1
28.05.2016;23:00;3;134;98;1;11;19;5
28.05.2016;24:00;1;255;245;1;0;8;1
28.05.2016;24:00;3;169;128;5;12;20;4
29.05.2016;01:00;1;319;302;7;4;3;2
29.05.2016;01:00;3;243;211;6;8;15;3
29.05.2016;02:00;1;216;212;1;3;0;0
29.05.2016;02:00;3;237;218;0;6;11;2
29.05.2016;03:00;1;208;195;0;5;7;1
29.05.2016;03:00;3;216;191;4;3;15;2
29.05.2016;04:00;1;179;174;2;1;1;1
29.05.2016;04:00;3;165;158;0;2;4;1
29.05.2016;05:00;1;64;63;0;0;1;0
29.05.2016;05:00;3;111;103;1;1;6;0
29.05.2016;06:00;1;46;43;1;1;1;0
29.05.2016;06:00;3;43;30;0;1;8;4
29.05.2016;07:00;1;44;42;0;0;2;0
29.05.2016;07:00;3;71;40;1;5;14;11
29.05.2016;08:00;1;74;63;2;3;6;0
29.05.2016;08:00;3;64;31;0;8;14;11
29.05.2016;09:00;1;81;77;0;0;3;1
29.05.2016;09:00;3;76;35;1;3;30;7
29.05.2016;10:00;1;129;118;3;3;4;1
29.05.2016;10:00;3;102;65;1;8;25;3
29.05.2016;11:00;1;246;231;3;2;10;0
29.05.2016;11:00;3;103;70;2;7;20;4
29.05.2016;12:00;1;282;269;4;1;7;1
29.05.2016;12:00;3;141;92;3;14;29;3
29.05.2016;13:00;1;306;294;3;1;7;0
29.05.2016;13:00;3;158;108;2;14;28;6
29.05.2016;14:00;1;364;350;3;2;6;3
29.05.2016;14:00;3;155;111;1;14;24;4
29.05.2016;15:00;1;359;345;3;4;6;0
29.05.2016;15:00;3;178;127;1;11;34;5
29.05.2016;16:00;1;387;370;3;6;7;1
29.05.2016;16:00;3;220;168;2;16;30;4
29.05.2016;17:00;1;390;379;3;3;5;0
29.05.2016;17:00;3;206;146;5;14;37;4
29.05.2016;18:00;1;369;353;5;4;6;0
29.05.2016;18:00;3;226;176;4;10;28;7
29.05.2016;19:00;1;392;381;3;4;3;1
29.05.2016;19:00;3;177;130;0;18;23;6
29.05.2016;20:00;1;375;364;5;3;3;0
29.05.2016;20:00;3;197;142;3;9;37;5
29.05.2016;21:00;1;394;374;10;3;4;1
29.05.2016;21:00;3;187;146;1;15;21;3
29.05.2016;22:00;1;249;242;0;2;5;0
29.05.2016;22:00;3;142;103;1;9;25;4
29.05.2016;23:00;1;196;187;2;3;3;1
29.05.2016;23:00;3;121;93;1;5;19;3
29.05.2016;24:00;1;128;114;3;3;8;0
29.05.2016;24:00;3;98;73;2;5;15;3
30.05.2016;01:00;1;70;64;2;1;2;1
30.05.2016;01:00;3;48;37;0;1;8;2
30.05.2016;02:00;1;26;23;1;1;1;0
30.05.2016;02:00;3;32;30;1;0;1;0
30.05.2016;03:00;1;16;16;0;0;0;0
30.05.2016;03:00;3;18;17;0;0;1;0
30.05.2016;04:00;1;6;6;0;0;0;0
30.05.2016;04:00;3;18;16;0;0;2;0
30.05.2016;05:00;1;13;11;1;1;0;0
30.05.2016;05:00;3;14;11;0;0;3;0
30.05.2016;06:00;1;37;23;5;7;1;1
30.05.2016;06:00;3;30;14;0;3;12;1
30.05.2016;07:00;1;215;163;12;15;22;3
30.05.2016;07:00;3;131;46;1;21;55;8
30.05.2016;08:00;1;425;349;26;27;17;5
30.05.2016;08:00;3;208;64;3;52;77;11
30.05.2016;09:00;1;477;391;32;28;21;5
30.05.2016;09:00;3;278;120;3;60;69;22
30.05.2016;10:00;1;421;351;26;24;15;4
30.05.2016;10:00;3;230;124;12;41;41;11
30.05.2016;11:00;1;461;383;37;23;14;4
30.05.2016;11:00;3;273;171;16;28;48;7
30.05.2016;12:00;1;447;388;27;23;6;2
30.05.2016;12:00;3;232;132;14;27;46;11
30.05.2016;13:00;1;452;396;28;13;10;2
30.05.2016;13:00;3;249;145;12;33;52;6
30.05.2016;14:00;1;486;418;39;19;6;2
30.05.2016;14:00;3;221;130;6;33;43;9
30.05.2016;15:00;1;487;420;27;17;12;5
30.05.2016;15:00;3;257;121;8;50;61;15
30.05.2016;16:00;1;501;429;25;19;25;2
30.05.2016;16:00;3;281;120;9;59;70;19
30.05.2016;17:00;1;508;447;21;15;21;4
30.05.2016;17:00;3;243;108;6;50;62;17
30.05.2016;18:00;1;432;388;9;15;18;2
30.05.2016;18:00;3;228;128;8;33;44;15
30.05.2016;19:00;1;355;331;6;5;12;0
30.05.2016;19:00;3;200;125;4;23;38;10
30.05.2016;20:00;1;313;296;1;4;10;2
30.05.2016;20:00;3;161;86;3;16;45;11
30.05.2016;21:00;1;276;252;6;5;9;2
30.05.2016;21:00;3;157;97;0;17;38;5
30.05.2016;22:00;1;239;220;3;3;12;1
30.05.2016;22:00;3;133;87;1;16;23;6
30.05.2016;23:00;1;183;167;0;3;11;2
30.05.2016;23:00;3;111;73;0;9;23;6
30.05.2016;24:00;1;106;94;1;3;7;1
30.05.2016;24:00;3;80;47;1;8;20;4
31.05.2016;01:00;1;52;43;1;1;5;2
31.05.2016;01:00;3;64;42;0;4;13;5
31.05.2016;02:00;1;20;20;0;0;0;0
31.05.2016;02:00;3;24;23;0;0;1;0
31.05.2016;03:00;1;12;11;1;0;0;0
31.05.2016;03:00;3;32;32;0;0;0;0
31.05.2016;04:00;1;22;19;2;0;1;0
31.05.2016;04:00;3;26;21;2;1;2;0
31.05.2016;05:00;1;10;8;0;1;1;0
31.05.2016;05:00;3;14;10;0;1;3;0
31.05.2016;06:00;1;42;24;9;6;2;1
31.05.2016;06:00;3;25;12;1;1;11;0
31.05.2016;07:00;1;210;159;13;18;17;3
31.05.2016;07:00;3;121;43;0;25;44;9
31.05.2016;08:00;1;423;351;17;33;15;7
31.05.2016;08:00;3;205;53;6;58;70;17
31.05.2016;09:00;1;537;457;34;32;9;4
31.05.2016;09:00;3;263;105;6;58;75;17
31.05.2016;10:00;1;436;365;31;29;10;1
31.05.2016;10:00;3;228;126;7;43;39;11
31.05.2016;11:00;1;445;376;27;32;8;2
31.05.2016;11:00;3;235;122;8;44;53;7
31.05.2016;12:00;1;476;409;30;26;10;0
31.05.2016;12:00;3;244;145;8;28;52;11
31.05.2016;13:00;1;471;420;21;20;9;1
31.05.2016;13:00;3;230;142;9;35;37;6
31.05.2016;14:00;1;464;408;20;23;9;3
31.05.2016;14:00;3;249;153;7;34;46;9
31.05.2016;15:00;1;471;410;21;20;16;3
31.05.2016;15:00;3;250;112;10;47;68;11
31.05.2016;16:00;1;549;476;17;40;13;0
31.05.2016;16:00;3;279;123;7;51;83;15
31.05.2016;17:00;1;526;481;7;20;12;5
31.05.2016;17:00;3;279;127;8;54;72;16
31.05.2016;18:00;1;436;402;12;13;6;3
31.05.2016;18:00;3;221;121;2;42;40;16
31.05.2016;19:00;1;397;368;9;15;5;0
31.05.2016;19:00;3;218;141;3;24;39;11
31.05.2016;20:00;1;368;346;3;9;7;3
31.05.2016;20:00;3;198;123;1;26;39;9
31.05.2016;21:00;1;345;328;5;4;6;2
31.05.2016;21:00;3;191;125;0;21;39;6
31.05.2016;22:00;1;327;303;7;8;6;3
31.05.2016;22:00;3;160;108;3;18;27;4
31.05.2016;23:00;1;233;220;1;7;3;1
31.05.2016;23:00;3;123;74;4;12;25;6
31.05.2016;24:00;1;138;124;3;5;5;1
31.05.2016;24:00;3;99;59;3;8;24;5
